entity_name,entity_id,fiscal_year,AAL,AVA,UAAL,funded_ratio,ACP,contributions,investment_income,other_additions,admin_expense,benefit_payments,member_refunds,other_deductions,return_1yr,return_3yr,return_5yr,adc_amount,contribution_deficiency,net_cash_flow,contribution_to_payroll,funded_ratio_prev,funded_ratio_change
Los Angeles County Transportation Authority Maintenance Employees' Retirement System,7161,2003,202469170.0,133374217.0,69094953.0,65.9,96781903.0,13014021.0,5376817.0,34230.0,340170.0,21813735.0,181978.0,0.0,,,,,,-3910815.0,0.1344675047358802,,
Los Angeles County Transportation Authority Maintenance Employees' Retirement System,7161,2004,209451449.0,141126980.0,68324469.0,67.4,97933595.0,15821806.0,22312330.0,60810.0,551098.0,15538596.0,230196.0,0.0,16.7,4.8,3.6,,,21875056.0,0.16155647099445292,65.9,1.5
Los Angeles County Transportation Authority Maintenance Employees' Retirement System,7161,2005,216228476.0,150155483.0,66072993.0,69.4,99329850.0,15718058.0,14765240.0,176549.0,601685.0,16960652.0,6705.0,0.0,9.1,9.7,3.3,,,13090805.0,0.15824103227780975,67.4,2.0
Los Angeles County Transportation Authority Maintenance Employees' Retirement System,7161,2006,243389062.0,156040095.0,87348967.0,64.1,97788699.0,15473887.0,17897203.0,2093041.0,260080.0,18507077.0,15351.0,0.0,10.9,12.2,6.9,,,16681623.0,0.15823798821579577,69.4,-5.300000000000011
Los Angeles County Transportation Authority Maintenance Employees' Retirement System,7161,2007,257511084.0,171620650.0,85890434.0,66.6,99116894.0,17788285.0,29961555.0,111500.0,344805.0,17838698.0,12795.0,0.0,16.4,12.1,11.3,,,29665042.0,0.17946774038339014,64.1,2.5
Los Angeles County Transportation Authority Maintenance Employees' Retirement System,7161,2008,257641903.0,181304655.0,76337248.0,70.4,100642895.0,18264435.0,-12873228.0,494074.0,269411.0,12166021.0,19961.0,0.0,-5.9,6.7,9.1,,,-6570112.0,0.18147763933062538,66.6,3.8000000000000114
Los Angeles County Transportation Authority Maintenance Employees' Retirement System,7161,2009,275020761.0,174733262.0,100287499.0,63.5,115504121.0,17691619.0,-35380788.0,176241.0,308613.0,11061236.0,100380.0,0.0,-17.0,-3.1,1.9,,,-28983157.0,0.15316872546911117,70.4,-6.900000000000006
Los Angeles County Transportation Authority Maintenance Employees' Retirement System,7161,2010,295021182.0,211173683.0,83847499.0,71.6,109213913.0,21560803.0,23842698.0,103951.0,263181.0,12444529.0,6533.0,0.0,13.5,-3.9,2.8,,,32793209.0,0.19741809818681252,63.5,8.099999999999994
Los Angeles County Transportation Authority Maintenance Employees' Retirement System,7161,2011,323365893.0,218179013.0,105186880.0,67.5,107310499.0,21661309.0,49936441.0,78968.0,362992.0,14800537.0,2589.0,0.0,24.0,5.6,5.4,,,56510600.0,0.2018563812661052,71.6,-4.099999999999994
Los Angeles County Transportation Authority Maintenance Employees' Retirement System,7161,2012,339989492.0,224261120.0,115728372.0,66.0,111163713.0,20712051.0,-477797.0,0.0,307234.0,13103937.0,5000.0,0.0,0.1,12.3,2.2,,,6818083.0,0.1863202518253416,67.5,-1.5
Los Angeles County Transportation Authority Maintenance Employees' Retirement System,7161,2013,404114352.0,252787792.0,151326560.0,62.6,114500484.0,24397707.0,37105386.0,0.0,380595.0,16903023.0,2506.0,0.0,,,,,,44216969.0,0.2130795097774434,66.0,-3.3999999999999986
Los Angeles County Transportation Authority Maintenance Employees' Retirement System,7161,2014,434104718.0,279202375.0,154902343.0,64.3,113462000.0,27404124.0,55694849.0,0.0,375729.0,22238570.0,12383.0,0.0,17.8,10.3,13.6,,,60472291.0,0.24152689006010822,62.6,1.6999999999999957
Los Angeles County Transportation Authority Maintenance Employees' Retirement System,7161,2015,489259163.0,323927582.0,165331581.0,66.2,118355000.0,29405287.0,4733801.0,0.0,395567.0,18365761.0,0.0,0.0,1.8,10.9,11.1,,,15377760.0,0.24844989227324574,64.3,1.9000000000000057
Los Angeles County Transportation Authority Maintenance Employees' Retirement System,7161,2016,525221821.0,344176077.0,181045744.0,65.5,127258000.0,31880792.0,-732787.0,0.0,385236.0,19233087.0,0.0,0.0,-0.2,5.8,6.0,,,11529682.0,0.2505209259928649,66.2,-0.7000000000000028
Los Angeles County Transportation Authority Maintenance Employees' Retirement System,7161,2017,566085210.0,365831400.0,200253810.0,64.6,142665000.0,34845523.0,51246564.0,0.0,373538.0,23364447.0,0.0,0.0,12.5,4.4,8.6,25066222.0,-356662.0,62354102.0,0.24424717344828795,65.5,-0.9000000000000057
Los Angeles County Transportation Authority Maintenance Employees' Retirement System,7161,2018,608028479.0,403513037.0,204515442.0,66.4,152397000.0,36910853.0,42710671.0,0.0,360285.0,29197941.0,22429.0,0.0,9.2,7.0,7.8,26623778.0,-533390.0,50040869.0,0.24220196591796425,64.6,1.8000000000000114
Los Angeles County Transportation Authority Maintenance Employees' Retirement System,7161,2019,645715479.0,436273626.0,209441853.0,67.56,167130000.0,41259915.0,36991333.0,0.0,496942.0,28945544.0,32721.0,0.0,6.9,9.5,5.8,29381491.0,-401112.0,48776041.0,0.24687318255250404,66.4,1.1599999999999966
Los Angeles County Transportation Authority Maintenance Employees' Retirement System,7161,2020,690020334.0,483172394.0,206847940.0,70.02,178697000.0,43897220.0,22778494.0,0.0,386259.0,30385371.0,28789.0,0.0,3.9,6.7,6.4,30968210.0,-875616.0,35875295.0,0.24565168973178061,67.56,2.4599999999999937
Los Angeles County Transportation Authority Maintenance Employees' Retirement System,7161,2021,733603014.0,550691491.0,182911523.0,75.07,186974000.0,45690892.0,163196676.0,0.0,486581.0,36572409.0,71550.0,0.0,27.0,12.2,11.6,31224648.0,-2094108.0,171757028.0,0.24437029747451516,70.02,5.049999999999997
Los Angeles County Transportation Authority Maintenance Employees' Retirement System,7161,2022,779034244.0,626779473.0,152254771.0,80.46,196165000.0,47471954.0,-90997282.0,0.0,443763.0,37797959.0,32554.0,0.0,-11.7,5.2,6.3,31288242.0,-3668277.0,-81799604.0,0.24200012234598425,75.07,5.390000000000001
Los Angeles County Transportation Authority Maintenance Employees' Retirement System,7161,2023,825339560.0,672182851.0,153156709.0,81.44,206922000.0,50077974.0,60936499.0,0.0,457449.0,43801174.0,646627.0,0.0,8.8,6.9,6.3,31907426.0,-4966136.0,66109223.0,0.2420137733058834,80.46,0.980000000000004
Los Angeles County Transportation Authority Maintenance Employees' Retirement System,7161,2024,899946090.0,721796382.0,178149708.0,80.2,217061000.0,53177874.0,84086257.0,0.0,498980.0,44435958.0,36065.0,0.0,10.8,2.1,7.0,33318906.0,-5361413.0,92293128.0,0.2449904589032576,81.44,-1.2399999999999949
Los Angeles County Transportation Authority Non-Contract Employees' Retirement System,7162,2003,145103086.0,135743777.0,9359309.0,93.5,24460393.0,2444351.0,5222926.0,32830.0,268473.0,14519344.0,22661.0,0.0,,,,,,-7110371.0,0.0999309782144547,,
Los Angeles County Transportation Authority Non-Contract Employees' Retirement System,7162,2004,150494692.0,138369529.0,12125163.0,91.9,10461669.0,4094034.0,22110014.0,59674.0,513724.0,13026645.0,2831.0,0.0,16.7,4.8,3.6,,,12720522.0,0.39133660221901495,93.5,-1.5999999999999943
Los Angeles County Transportation Authority Non-Contract Employees' Retirement System,7162,2005,107616354.0,100063904.0,7552450.0,93.0,10110310.0,4488980.0,12156715.0,248313.0,461766.0,13444259.0,0.0,0.0,9.1,9.7,3.3,,,2987983.0,0.4440002334250879,91.9,1.0999999999999943
Los Angeles County Transportation Authority Non-Contract Employees' Retirement System,7162,2006,119411910.0,99046496.0,20365414.0,82.9,7877212.0,2341678.0,8472803.0,1445668.0,180574.0,9187863.0,0.0,0.0,10.9,12.2,6.9,,,2891712.0,0.29727243598369574,93.0,-10.099999999999994
Los Angeles County Transportation Authority Non-Contract Employees' Retirement System,7162,2007,123038286.0,103632097.0,19406189.0,84.2,7160536.0,3532161.0,18444690.0,207718.0,216883.0,9826210.0,0.0,0.0,16.4,12.1,11.3,,,12141476.0,0.4932816481894651,82.9,1.2999999999999972
Los Angeles County Transportation Authority Non-Contract Employees' Retirement System,7162,2008,121427008.0,105987010.0,15439998.0,87.3,7290512.0,3570493.0,-7172346.0,-72305.0,221224.0,7411888.0,0.0,0.0,-5.9,6.7,9.1,,,-11307270.0,0.48974516467430546,84.2,3.0999999999999943
Los Angeles County Transportation Authority Non-Contract Employees' Retirement System,7162,2009,129195117.0,101878363.0,27316754.0,78.9,6854574.0,3103142.0,-19745968.0,96091.0,232213.0,8120542.0,0.0,0.0,-17.0,-3.1,1.9,,,-24899490.0,0.45271113857695605,87.3,-8.399999999999991
Los Angeles County Transportation Authority Non-Contract Employees' Retirement System,7162,2010,131773213.0,114114570.0,17658643.0,86.6,6206352.0,4423158.0,11987761.0,47220.0,194465.0,6989862.0,72808.0,0.0,13.5,-3.9,2.8,,,9201004.0,0.7126824260048414,78.9,7.699999999999989
Los Angeles County Transportation Authority Non-Contract Employees' Retirement System,7162,2011,134021769.0,110487726.0,23534043.0,82.4,5696901.0,3454887.0,22157099.0,36676.0,186545.0,13060424.0,0.0,0.0,24.0,5.6,5.4,,,12401693.0,0.6064502437377796,86.6,-4.199999999999989
Los Angeles County Transportation Authority Non-Contract Employees' Retirement System,7162,2012,144895317.0,103652583.0,41242734.0,71.5,4856486.0,3834886.0,-244541.0,0.0,254813.0,8450162.0,0.0,0.0,0.1,12.3,2.2,,,-5114630.0,0.789642140428285,82.4,-10.900000000000006
Los Angeles County Transportation Authority Non-Contract Employees' Retirement System,7162,2013,144423446.0,99654000.0,44769446.0,69.0,4412155.0,5625423.0,13815832.0,0.0,259249.0,11182618.0,0.0,0.0,13.7,12.2,6.0,,,7999388.0,1.2749830864962812,71.5,-2.5
Los Angeles County Transportation Authority Non-Contract Employees' Retirement System,7162,2014,143346939.0,106500519.0,36846420.0,74.3,3953277.0,5749026.0,19276061.0,0.0,210982.0,10516001.0,23986.0,0.0,17.8,10.3,13.6,,,14274118.0,1.4542431506823326,69.0,5.299999999999997
Los Angeles County Transportation Authority Non-Contract Employees' Retirement System,7162,2015,151831282.0,111416596.0,40414686.0,73.4,3460308.0,4874137.0,1493363.0,0.0,219005.0,11660885.0,0.0,0.0,1.8,10.9,11.1,,,-5512390.0,1.4085847271398961,74.3,-0.8999999999999915
Los Angeles County Transportation Authority Non-Contract Employees' Retirement System,7162,2016,154265390.0,113380165.0,40885225.0,73.5,3521535.0,5173632.0,-504679.0,0.0,322159.0,9696958.0,0.0,0.0,-0.2,5.8,6.0,,,-5350164.0,1.4691411557743994,73.4,0.09999999999999432
Los Angeles County Transportation Authority Non-Contract Employees' Retirement System,7162,2017,154287687.0,115863615.0,38424072.0,75.1,3447137.0,5354581.0,13932929.0,0.0,212725.0,13761028.0,0.0,0.0,12.5,4.4,8.6,4565358.0,0.0,5313757.0,1.5533415121012017,73.5,1.5999999999999943
Los Angeles County Transportation Authority Non-Contract Employees' Retirement System,7162,2018,149247033.0,117961183.0,31285850.0,79.0,3171908.0,4993639.0,10941049.0,0.0,274715.0,12770010.0,4220.0,0.0,9.2,7.0,7.8,4194881.0,0.0,2885743.0,1.5743328621132768,75.1,3.9000000000000057
Los Angeles County Transportation Authority Non-Contract Employees' Retirement System,7162,2019,142483111.0,116221989.0,26261122.0,81.57,3091883.0,3806104.0,8323478.0,0.0,321053.0,10548446.0,0.0,0.0,6.9,9.5,5.8,3369029.0,0.0,1260083.0,1.2309987150225283,79.0,2.569999999999993
Los Angeles County Transportation Authority Non-Contract Employees' Retirement System,7162,2020,141682337.0,116005074.0,25677263.0,81.88,2846262.0,3494873.0,4817902.0,0.0,265753.0,11768995.0,0.0,0.0,3.9,6.7,6.4,2849165.0,0.0,-3721973.0,1.2278816918470612,81.57,0.3100000000000023
Los Angeles County Transportation Authority Non-Contract Employees' Retirement System,7162,2021,142199205.0,119205362.0,22993843.0,83.83,2875286.0,3486264.0,31995003.0,0.0,362092.0,14916115.0,0.0,0.0,27.0,12.2,11.6,2771604.0,0.0,20203060.0,1.212492948527555,81.88,1.9500000000000028
Los Angeles County Transportation Authority Non-Contract Employees' Retirement System,7162,2022,141652862.0,122597987.0,19054875.0,86.55,1960332.0,3726555.0,-15411070.0,0.0,301628.0,14946226.0,0.0,0.0,-11.7,5.2,6.3,2460792.0,0.0,-26932369.0,1.900981568428205,83.83,2.719999999999999
Los Angeles County Transportation Authority Non-Contract Employees' Retirement System,7162,2023,139168834.0,118942259.0,20226575.0,85.47,1624084.0,2659975.0,9662401.0,0.0,289132.0,11923579.0,0.0,0.0,,,,2026193.0,0.0,109665.0,1.6378309250014162,86.55,-1.0799999999999983
Los Angeles County Transportation Authority Non-Contract Employees' Retirement System,7162,2024,139001763.0,117813575.0,21188188.0,84.76,1679083.0,3045696.0,11993542.0,0.0,0.0,12950726.0,0.0,336723.0,10.8,2.1,7.0,2128606.0,0.0,1751789.0,1.8139043751857413,85.47,-0.7099999999999937
Los Angeles County Transportation Authority United Transportation Union Employees' Retirement System,7163,2003,345505062.0,221664517.0,123840545.0,64.2,169688700.0,24523108.0,9456445.0,53192.0,394730.0,28682931.0,770492.0,0.0,,,,,,4184592.0,0.14451821482514746,,
Los Angeles County Transportation Authority United Transportation Union Employees' Retirement System,7163,2004,350362232.0,248041464.0,102320768.0,70.8,170078402.0,24328461.0,39554313.0,105962.0,721572.0,34115461.0,1383710.0,0.0,16.7,4.8,3.6,,,27767993.0,0.14304262454206268,64.2,6.599999999999994
Los Angeles County Transportation Authority United Transportation Union Employees' Retirement System,7163,2005,353905926.0,259397487.0,94508439.0,73.3,172980573.0,24940146.0,24996778.0,-175659.0,964272.0,26614834.0,402328.0,0.0,9.1,9.7,3.3,,,21779831.0,0.14417888418024838,70.8,2.5
Los Angeles County Transportation Authority United Transportation Union Employees' Retirement System,7163,2006,411569751.0,271771034.0,139798717.0,66.0,174989646.0,25417594.0,30885029.0,3477159.0,325046.0,32057738.0,518538.0,0.0,10.9,12.2,6.9,,,26878460.0,0.14525198822334895,73.3,-7.299999999999997
Los Angeles County Transportation Authority United Transportation Union Employees' Retirement System,7163,2007,421909773.0,294543941.0,127365832.0,69.8,186563526.0,30621600.0,49860805.0,99467.0,488040.0,34235789.0,582468.0,0.0,16.4,12.1,11.3,,,45275575.0,0.16413497673709276,66.0,3.799999999999997
Los Angeles County Transportation Authority United Transportation Union Employees' Retirement System,7163,2008,439532418.0,310066808.0,129465610.0,70.5,188647527.0,29645053.0,-21001953.0,272751.0,389571.0,27319598.0,510233.0,0.0,-5.9,6.7,9.1,,,-19303551.0,0.15714519809210115,69.8,0.7000000000000028
Los Angeles County Transportation Authority United Transportation Union Employees' Retirement System,7163,2009,488326609.0,306524968.0,181801641.0,62.8,192718732.0,30539462.0,-57504501.0,579972.0,412712.0,25651112.0,609610.0,0.0,-17.0,-3.1,1.9,,,-53058501.0,0.15846649509918942,70.5,-7.700000000000003
Los Angeles County Transportation Authority United Transportation Union Employees' Retirement System,7163,2010,512887262.0,362222256.0,150665006.0,70.6,190212313.0,38727426.0,38216567.0,171486.0,392739.0,30725985.0,230817.0,0.0,13.5,-3.9,2.8,,,45765938.0,0.20360104658419248,62.8,7.799999999999997
Los Angeles County Transportation Authority United Transportation Union Employees' Retirement System,7163,2011,534041534.0,379136676.0,154904858.0,71.0,181850105.0,35640472.0,78393175.0,129943.0,443199.0,29559541.0,607194.0,0.0,24.0,5.6,5.4,,,83553656.0,0.19598818488446845,70.6,0.4000000000000057
Los Angeles County Transportation Authority United Transportation Union Employees' Retirement System,7163,2012,586643465.0,386459202.0,200184263.0,65.9,181993114.0,33074467.0,-1020621.0,0.0,438936.0,32768155.0,637088.0,0.0,0.1,12.3,2.2,,,-1790333.0,0.18173471662230034,71.0,-5.099999999999994
Los Angeles County Transportation Authority United Transportation Union Employees' Retirement System,7163,2013,605420704.0,389041420.0,216379284.0,64.3,177929969.0,37006040.0,55813344.0,0.0,501359.0,41612220.0,1288301.0,0.0,13.7,12.2,6.0,,,49417504.0,0.20798092759741896,65.9,-1.6000000000000085
Los Angeles County Transportation Authority United Transportation Union Employees' Retirement System,7163,2014,616389453.0,430208068.0,186181385.0,69.8,173321604.0,38497466.0,80714695.0,0.0,450997.0,39271850.0,873327.0,0.0,17.8,10.3,13.6,,,78615987.0,0.22211579578965818,64.3,5.5
Los Angeles County Transportation Authority United Transportation Union Employees' Retirement System,7163,2015,666732121.0,462965799.0,203766322.0,69.4,187394788.0,35349831.0,6445847.0,0.0,638305.0,42190280.0,825630.0,0.0,1.8,10.9,11.1,,,-1858537.0,0.18863828272534452,69.8,-0.3999999999999915
Los Angeles County Transportation Authority United Transportation Union Employees' Retirement System,7163,2016,687553275.0,487551203.0,200002072.0,70.9,193245583.0,38803163.0,-1403787.0,0.0,355643.0,37001841.0,999549.0,0.0,-0.2,5.8,6.0,,,-957657.0,0.20079715353700994,69.4,1.5
Los Angeles County Transportation Authority SMART - TD Retirement,7163,2017,708111529.0,521558264.0,186553265.0,73.7,192342001.0,38932145.0,67045891.0,0.0,414575.0,41730689.0,0.0,0.0,12.5,4.4,8.6,22011433.0,0.0,63832772.0,0.20241104281742395,70.9,2.799999999999997
Los Angeles County Transportation Authority SMART - TD Retirement,7163,2018,731768530.0,560536737.0,171231793.0,76.6,198718395.0,38562100.0,54761738.0,0.0,433873.0,41381470.0,795653.0,0.0,9.2,7.0,7.8,21466787.0,0.0,50712842.0,0.19405400290194574,73.7,2.8999999999999915
Los Angeles County Transportation Authority SMART - TD Retirement,7163,2019,750420730.0,580957475.0,169463255.0,77.42,208173477.0,39588211.0,45673869.0,0.0,533028.0,43297495.0,821307.0,0.0,6.9,9.5,5.8,21079480.0,0.0,40610250.0,0.19016933170597905,76.6,0.8200000000000074
Los Angeles County Transportation Authority SMART - TD Retirement,7163,2020,780015296.0,616515993.0,163499303.0,79.04,215390143.0,41356988.0,27614292.0,0.0,499095.0,49791172.0,1123274.0,0.0,3.9,6.7,6.4,23033540.0,0.0,17557739.0,0.19200965942067275,77.42,1.6200000000000045
Los Angeles County Transportation Authority SMART - TD Retirement,7163,2021,820046814.0,677900561.0,142146253.0,82.67,220964771.0,39571059.0,191174323.0,0.0,637294.0,50852873.0,475967.0,0.0,27.0,12.2,11.6,22966927.0,0.0,178779248.0,0.1790831127555623,79.04,3.6299999999999955
Los Angeles County Transportation Authority SMART - TD Retirement,7163,2022,858120274.0,754911234.0,103209040.0,87.97,223337778.0,43148400.0,-102305329.0,0.0,594045.0,52290811.0,678443.0,0.0,-11.7,5.2,6.3,22272254.0,0.0,-112720228.0,0.19319794611729324,82.67,5.299999999999997
Los Angeles County Transportation Authority SMART - TD Retirement,7163,2023,901573889.0,781427532.0,120146357.0,86.67,250560476.0,41180444.0,67180265.0,0.0,555094.0,61920888.0,612929.0,0.0,8.8,6.9,6.3,19738072.0,0.0,45271798.0,0.16435331165319148,87.97,-1.2999999999999972
Los Angeles County Transportation Authority SMART - TD Retirement,7163,2024,923213056.0,821821484.0,101391572.0,89.02,285415311.0,48800396.0,90116523.0,0.0,657056.0,63518009.0,1048250.0,0.0,10.8,2.1,7.0,23453402.0,0.0,73693604.0,0.1709803017540289,86.67,2.3499999999999943
Sacramento Regional Transit District Contract Employees' Retirement Plan,7164,2003,101635599.0,100236752.0,1398847.0,98.6,29929217.0,3422043.0,2049217.0,0.0,161837.0,4110928.0,0.0,0.0,,,,,,1198495.0,0.11433787258784618,,
Sacramento Regional Transit District Contract Employees' Retirement Plan,7164,2004,109134316.0,104044908.0,5089408.0,95.3,35057594.0,3881744.0,13431576.0,0.0,285903.0,4539960.0,0.0,0.0,15.8,3.92,3.96,,,12487457.0,0.1107247690757101,98.6,-3.299999999999997
Sacramento Regional Transit District Contract Employees' Retirement Plan,7164,2005,128381090.0,107900962.0,20480128.0,84.0,37678844.0,4536019.0,7999250.0,0.0,218259.0,5337801.0,0.0,0.0,8.12,8.77,3.29,,,6979209.0,0.12038636323343678,95.3,-11.299999999999997
Sacramento Regional Transit District Contract Employees' Retirement Plan,7164,2006,138469439.0,110376315.0,28093124.0,79.7,41284406.0,6227478.0,8188864.0,0.0,64778.0,6264573.0,0.0,0.0,8.55,10.77,5.66,,,8086991.0,0.15084334748573106,84.0,-4.299999999999997
